review_index,stars,name,review,publishedAtDate,visit_time,wait_time,tolerance_label,wait_threshold,wait_satisfaction,time_sensitivity,wait_queue_perception,wait_queue_management,wait_environment,facility_quality,technical_issues,safety_perception,staff_attitude,customer_service,express_value,overall_value,recommend_score,overall_satisfaction,weekday,weekend,holiday,wait_time_numeric,season_factor,rides_count,shows_count,other_count,avg_thrill_level,max_thrill_level,facility_diversity,express_usage,main_facility_popularity,review_length_norm,detailed_mention,complaint_intensity,positive_sentiment_ratio,group_interaction_indicator,holiday_pressure_factor,seasonal_mood_adjustment
2956,3,user_2943,"Purchased tickets online and subsequently encountered a 20-minute delay in the queue, followed by an additional 20-minute wait for the conversion of the online tickets into physical tickets. Long queues on normal and express tickets",7/19/24,Weekday,3060 min,critical_tolerance,45.0,dissatisfied,time_tolerant,-0.3182,-0.063,1.0,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3182,1,0,0,45,1.0,0,1,1,0.15,0.3,0.6666666666666666,1,0.18388472742405326,0.464,0.0,0.008620689655172414,0.0,0.0,0.0,0.75
2957,5,user_2944,"Although it is not as big as Universal Studios Japan, it still has everything you need. It takes a whole day to visit. Food in the park is a bit expensive. It is my second visit. The Madagascar park has been updated to the Little Soldiers Park (under construction). expect......",7/19/24,Weekday,3060 min,high_tolerance,55.0,neutral,time_tolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,45,1.0,0,0,3,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.556,0.6666666666666666,0.04881518514002358,0.0,0.0,0.0,0.75
2958,5,user_2945,"Transformers is a 360-degree dynamic 3D cinema roller coaster. The visual effects include the car being thrown away by the cable and falling from a high altitude. Very nice. There is another facility, which is different from the previous chain-climbing roller coaster. It uses an electric motor to climb quickly, and is equipped with various water and fire sound and light effects.",7/19/24,Weekday,3060 min,high_tolerance,106.91999999999999,satisfied,time_tolerant,0.0,0.0,0.0,0.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005,1,0,0,45,1.0,1,0,0,0.8,0.8,0.3333333333333333,0,0.11152725759467333,0.762,0.0,0.015748031496062992,0.084,0.0,0.0,0.75
2959,4,user_2946,The rides were fun but lines r big,7/19/24,Weekday,No wait,high_tolerance,34.559999999999995,satisfied,time_tolerant,0.2846,0.235,1.0,0.2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846,1,0,0,0,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.068,0.0,0.02941176470588235,0.235,0.0,0.0,0.0
2960,5,user_2947,Very amazing place absolutely stunning would recommend everyone one to go and visit,7/19/24,Public holiday,Up to 10 min,high_tolerance,31.680000000000003,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8674,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8674,0,0,1,5,1.0,0,1,0,0.3,0.3,0.3333333333333333,0,0.05175821889305035,0.166,0.0,0.01204819277108434,0.494,0.0,0.08333333333333333,0.08333333333333333
2962,5,user_2949,"Went to both Beijing's universal and Singapore's this trip. Singapore better cause A LOT less people (don't need express, but can if U want to) and has more exciting rides. The cylon, human and the ancient Egypt rides were great. We went on the cylon ride like 5 times.",7/19/24,Weekday,1030 min,high_tolerance,47.52000000000001,very_satisfied,time_tolerant,0.3612,0.238,0.25,0.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,1,0,0,20,1.0,2,0,2,0.475,1.0,0.6666666666666666,1,0.18388472742405326,0.538,0.6666666666666666,0.05016522098306484,0.279,0.5,0.0,0.3333333333333333
2963,3,user_2950,Minion closed,7/19/24,Weekday,3060 min,critical_tolerance,45.0,neutral,time_tolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,45,1.0,1,0,0,0.4,0.4,0.3333333333333333,0,0.028141905950894715,0.026,0.0,0.07692307692307693,0.0,0.0,0.0,0.75
2964,5,user_2951,"It was my first time going to Universal Studios. I've never been to Japan, so I can't compare, but the wait time was reasonable.",7/19/24,Weekend,3060 min,high_tolerance,55.0,neutral,time_tolerant,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,45,1.0,0,1,2,0.09999999999999999,0.3,0.6666666666666666,0,0.2691427382438618,0.256,0.3333333333333333,0.06909722222222221,0.0,0.0,0.0,0.75
2965,4,user_2952,"**Universal Studios Singapore: A Thrilling Experience with a Few Hiccups** As an avid theme park enthusiast, I recently visited Universal Studios Singapore. While the overall experience was exhilarating, there were a couple of issues that prevented me from giving it a perfect 5-star rating. **What I Loved:** 1. **Rides and Attractions:** The rides are top-notch, especially Battlestar Galactica and Revenge of the Mummy. The attention to detail in each themed area is commendable. 2. **Immersive Worlds:** Walking through Hollywood, Ancient Egypt, and Far Far Away felt like stepping into beloved movies. The ambiance is captivating. 3. **Shows and Performances:** The WaterWorld show and the street performances added an extra layer of entertainment. Kudos to the talented performers! **Areas for Improvement:** 1. **Queue Times:** You hit the nail on the head here. The queue times displayed often didn't match the actual wait. Waiting for 20 minutes turned into a 2-hour ordeal. 2. **Seating:** Agreed! Some queue lines lacked seating areas. Standing for hours can be exhausting, especially in the tropical heat. **Tips for Fellow Visitors:** - **Early Bird Advantage:** Arrive early to beat the crowds and enjoy shorter wait times. - **Hydrate and Rest:** Bring water and take short breaks. Your feet will thank you! - **Patience Is Key:** Remember, everyone's there for the same reasonto have a blast! Despite the glitches, Universal Studios Singapore remains a must-visit for thrill-seekers and movie buffs alike. Just be prepared for a few twists and turns beyond the rides!",7/18/24,Weekday,Up to 10 min,high_tolerance,38.016000000000005,very_satisfied,time_tolerant,0.9633,0.196,0.3793103448275862,0.9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926,1,0,0,5,1.0,3,2,3,0.40625,0.95,1.0,0,0.2691427382438618,1.0,1.0,0.3797998771360653,0.195,0.0,0.0,0.08333333333333333
2968,5,user_2955,"There are a lot of people even on weekdays during the peak season. You can see when it is not crowded on the timetable app among the two apps. After 5 o'clock, a lot of people leave, so you can almost always wait a little while to get a ride. Even if you go early, if you wait for an hour, you get a king. If you go early, how about riding something that can accommodate a large number of people first, such as a performance, and riding the rides later?",7/18/24,Weekday,3060 min,critical_tolerance,55.0,neutral,time_tolerant,-0.0516,-0.023,0.6,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,1,0,0,45,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.047648772367873495,0.906,0.0,0.01427377354851154,0.014,0.0,0.0,0.75
2969,3,user_2956,Weve visited this universal studios many times over the past decade. Unfortunately its taken turn for the worse until the upgrades are done. The entire Madagascar sections have gone while they replace with Minions. So basically there are fewer attractions now. Vary little offering of photos like before. I think it would be fair to say wait until upgrades are completed or universal studios should discount the tickets,7/18/24,Weekday,1030 min,critical_tolerance,28.799999999999997,satisfied,time_tolerant,0.3182,0.108,0.16666666666666666,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732,1,0,0,20,1.0,1,0,1,0.2,0.4,0.6666666666666666,0,0.09966708281315023,0.838,0.3333333333333333,0.01909307875894988,0.1,0.5,0.0,0.3333333333333333
2975,5,user_2962,Fun entertainment place with many games,7/18/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,1,0,0,0,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.078,0.0,0.025641025641025644,0.604,0.0,0.0,0.0
2976,5,user_2963,"I love the rollercoasters there. It is a thrilling experience. However, wait times can go up to 150 mins. Even the express queue was quite long. OVERAL: it was great place!!!!",7/18/24,Weekday,1030 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.4,0.7405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269,1,0,0,20,1.0,0,0,1,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.35,0.0,0.3238095238095238,0.31,0.0,0.0,0.3333333333333333
2977,5,user_2964,It was convenient to purchase tickets in advance. The rides are also very fun.,7/18/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563,1,0,0,0,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.156,0.0,0.025641025641025644,0.217,0.0,0.0,0.0
2978,5,user_2965,Came here for a night company event. Had a blast with all the adrenaline rides. Good variety of halal food. A prayer place is available.,7/18/24,Weekend,1030 min,high_tolerance,33.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0,1,0,20,1.0,0,0,3,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.272,0.0,0.02941176470588235,0.108,0.0,0.0,0.3333333333333333
2980,5,user_2967,"Must visit if you are in Singapore. It has something for everyone. The rides are well curated, each providing an experience to feel and enjoy. The dark rides like The Transformers are also worth the wait. The live performance at the Minions corner is also a thoroughly enjoyable and immersive one. The food joints offer plenty to choose from and the souvenir stores have a great collection.",7/17/24,Weekend,1030 min,high_tolerance,30.0,very_satisfied,time_tolerant,0.5267,0.328,0.16666666666666666,0.6249,0.0,0.0,0.0,0.0,0.0,0.328,0.0,0.9432,0,1,0,20,1.0,2,1,2,0.30000000000000004,0.8,1.0,0,0.12910944652517686,0.78,0.3333333333333333,0.025641025641025644,0.218,0.0,0.0,0.3333333333333333
2981,5,user_2968,Great place featuring Universal Studios.100 percent recommended for tourists.,7/17/24,Weekday,Up to 10 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7096,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7096,1,0,0,5,1.0,0,1,1,0.05,0.1,0.6666666666666666,0,0.09966708281315023,0.154,0.3333333333333333,0.03896103896103896,0.457,0.0,0.0,0.08333333333333333
2983,4,user_2970,"A nicely themed and clean theme park. Fun attractions, shows and entertainment. Queue times range anywhere from as low as 10 minutes all the way up to 100 minutes with usual waiting times around 20-50 minutes. The park is not as big as the American parks but the attractions are fun, well designed and of high quality. The staff members are kind and helpful. Many dining options throughout the park ranging from typical western restaurants to a wide selection of local food. One day is enough to experience all the larger attractions in the park. Buying tickets in advance isnt necessary, I found the ticket prices at the ticket booth to be slightly cheaper than what is offered online.",7/17/24,Weekday,1030 min,critical_tolerance,38.016,very_satisfied,time_tolerant,-0.2732,-0.084,0.125,0.9834,0.0,0.0,0.0,0.0,0.0,-0.043,0.0,0.9834,1,0,0,20,1.0,0,0,4,0.0,0.0,0.3333333333333333,0,0.20807324178110695,1.0,0.0,0.01958979080353946,0.231,0.0,0.0,0.3333333333333333
2984,3,user_2971,"Perfect place to enjoy the day if you like Rollercoaster, not much to do for young kids. Please note that if you purchased an entrance ticket in advance and it has a QR code, it's only an voucher, that needs to be exchanged at Guest Services before proceeding to the entrance. This makes advance ticket purchases a little useless and time-consuming.",7/17/24,Weekday,1030 min,critical_tolerance,21.12,satisfied,time_tolerant,0.0,0.0,0.0,0.8479,0.0,0.0,0.8555,0.402,0.0,0.0,0.0,0.8479,1,0,0,20,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.698,0.3333333333333333,0.027684540865056628,0.167,0.5,0.0,0.3333333333333333
2985,5,user_2972,The best place to enjoy and chill out with friends and conduct group tours. The most recommended ride is the Transformers Ride. Do visit early morning to enjoy all the rides and attractions.,7/16/24,Weekday,No wait,high_tolerance,71.28,very_satisfied,time_tolerant,0.7184,0.4,0.3333333333333333,0.9558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558,1,0,0,0,1.0,1,0,0,0.8,0.8,0.3333333333333333,0,0.11152725759467333,0.38,0.0,0.02631578947368421,0.408,0.5,0.0,0.0
2986,5,user_2973,"8 hours there and didn't even notice. The saying is true; ""Time flies when you're having fun.""",7/16/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.5,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,1,0,0,0,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.188,0.0,0.03516548463356974,0.289,0.0,0.0,0.0
2988,5,user_2975,It's only the fifth Universal studio theme park in the world and 2nd in Asia.,7/16/24,Weekday,Up to 10 min,high_tolerance,36.0,neutral,time_tolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.07693508114856429,0.154,0.0,0.03896103896103896,0.0,0.0,0.0,0.08333333333333333
2995,4,user_2981,Express pass was handy to get on rides quickly. Needs more fans and demisters installed around park and aircon to be blasted due to warm weather.,7/16/24,Weekday,Up to 10 min,high_tolerance,34.559999999999995,satisfied,time_tolerant,0.0,0.0,0.0,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263,1,0,0,5,1.0,0,0,1,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.29,0.0,0.013793103448275862,0.071,0.0,0.0,0.08333333333333333
2997,1,user_2983,"I bought the entry ticket first after transferred to other pass waited for very long,why they were not finish same time? Very disappointed ,second photo is ticket transfer to entry pass station",7/16/24,Weekday,1030 min,tolerance_collapse,12.96,dissatisfied,time_tolerant,0.0,0.0,0.5,-0.5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5256,1,0,0,20,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.386,0.0,0.019621953559777392,0.0,0.0,0.0,0.3333333333333333
2998,5,user_2984,"Visit in 2022, quite crowded. You might need to plan which activities that you want first.",7/16/24,Weekend,1 hr,high_tolerance,70.0,neutral,time_tolerant,0.0,0.0,0.0,0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0,1,0,60,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.053995006242197253,0.18,0.0,0.022222222222222223,0.08,0.0,0.0,1.0
3004,5,user_2990,Always had a good time @universal,7/15/24,Weekday,No wait,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1,0,0,0,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.066,0.0,0.030303030303030304,0.367,0.0,0.0,0.0
3005,5,user_2991,"Universal Studios Singapore, located at Resorts World Sentosa, is one of the premier theme parks in Southeast Asia. The park offers a variety of rides and attractions suitable for all ages, from thrilling roller coasters to entertaining interactive shows. The park is divided into seven themed zones, including Hollywood, New York, Sci-Fi City, Ancient Egypt, The Lost World, Far Far Away, and Madagascar. Each zone features decorations and attractions that match its specific theme Universal Studios Singapore also features various live shows, such as ""WaterWorld,"" a thrilling stunt show, and ""Shrek 4-D Adventure,"" an interactive film that takes viewers into the world of Shrek. The park is well-equipped with amenities such as restaurants, souvenir shops, and comfortable rest areas. Visitors can enjoy a wide range of food, from local dishes to international cuisine, and take home exclusive souvenirs. To make the most of your visit, it's recommended to arrive early, use express passes to avoid long lines, and wear comfortable clothing. Don't forget to bring a camera to capture the exciting moments at the park. Universal Studios Singapore is a perfect destination for spending time with family and friends, offering an entertainment-filled experience and unforgettable memories.",7/15/24,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.1531,0.01100000000000001,0.2222222222222222,0.5948,0.0,0.0,0.802,0.177,0.0,0.0,0.3,0.9875,1,0,0,0,1.0,1,6,7,0.2285714285714286,0.8,1.0,1,0.2691427382438618,1.0,1.0,0.03399182151662757,0.185,0.5,0.0,0.0
3006,4,user_2992,"Long line to enter the games, the wait may reach an hour The fast pass ticket is not for all games and its price is high",7/15/24,Weekday,No wait,high_tolerance,34.559999999999995,satisfied,time_tolerant,0.0258,0.042,1.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0258,1,0,0,0,1.0,0,0,2,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.24,0.0,0.029012345679012345,0.042,0.0,0.0,0.0
3007,2,user_2993,"Whats the deal with people running the Puss n Boots ride? They have to constantly stop the ride because the attendants havent queued enough people, the attendants just chitchat with one another while the ride is stopped waiting for riders, they take 75% from the express pass line sometimes 100% from the express pass line while letting cars stop and go unfilled. Its ludicrous. The ticket portal does not work for foreign credit cards and theres no way to buy with Apple/Google Pay. This was a problem 1yr ago and its still there. You have to shop 3rd party vendors for advanced ticket purchase but still have to wait in a long queue at customer service to get your park ticket. Thats bonkers. The app didnt work for half the day. Kept giving bad gateway errors despite being on Resort World Sentosas WiFi. Its an otherwise great park but their ride management needs work along with their customer service and systems.",7/15/24,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,-0.0772,-0.016,0.2,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,1,0,0,60,1.0,1,1,5,0.09999999999999999,0.4,1.0,1,0.18388472742405326,1.0,1.0,0.029088792962568808,0.077,0.0,0.0,1.0
